,AS-RCEC.TaiESM1.gn_r1i1p1f1,CSIRO-ARCCSS.ACCESS-CM2.gn_r1i1p1f1,CSIRO-ARCCSS.ACCESS-CM2.gn_r2i1p1f1,CSIRO-ARCCSS.ACCESS-CM2.gn_r3i1p1f1,CSIRO-ARCCSS.ACCESS-CM2.gn_r4i1p1f1,CSIRO-ARCCSS.ACCESS-CM2.gn_r5i1p1f1,NASA-GISS.GISS-E2-1-H.gn_r1i1p3f1,NASA-GISS.GISS-E2-1-H.gn_r2i1p3f1,NASA-GISS.GISS-E2-1-H.gn_r3i1p3f1,NASA-GISS.GISS-E2-1-H.gn_r4i1p3f1,NASA-GISS.GISS-E2-1-H.gn_r5i1p3f1,NIMS-KMA.KACE-1-0-G.gr_r1i1p1f1,NIMS-KMA.KACE-1-0-G.gr_r2i1p1f1,NIMS-KMA.KACE-1-0-G.gr_r3i1p1f1,FIO-QLNM.FIO-ESM-2-0.gn_r1i1p1f1,FIO-QLNM.FIO-ESM-2-0.gn_r2i1p1f1,FIO-QLNM.FIO-ESM-2-0.gn_r3i1p1f1,THU.CIESM.gr_r1i1p1f1,NCC.NorESM2-MM.gn_r1i1p1f1,NCC.NorESM2-MM.gn_r2i1p1f1,EC-Earth-Consortium.EC-Earth3-Veg-LR.gr_r1i1p1f1,EC-Earth-Consortium.EC-Earth3-Veg-LR.gr_r2i1p1f1,EC-Earth-Consortium.EC-Earth3-Veg-LR.gr_r3i1p1f1,EC-Earth-Consortium.EC-Earth3-CC.gr_r1i1p1f1,INM.INM-CM5-0.gr1_r1i1p1f1,CCCma.CanESM5.gn_r10i1p1f1,CCCma.CanESM5.gn_r10i1p2f1,CCCma.CanESM5.gn_r11i1p1f1,CCCma.CanESM5.gn_r11i1p2f1,CCCma.CanESM5.gn_r12i1p1f1,CCCma.CanESM5.gn_r12i1p2f1,CCCma.CanESM5.gn_r13i1p1f1,CCCma.CanESM5.gn_r13i1p2f1,CCCma.CanESM5.gn_r14i1p1f1,CCCma.CanESM5.gn_r14i1p2f1,CCCma.CanESM5.gn_r15i1p1f1,CCCma.CanESM5.gn_r15i1p2f1,CCCma.CanESM5.gn_r16i1p1f1,CCCma.CanESM5.gn_r16i1p2f1,CCCma.CanESM5.gn_r17i1p1f1,CCCma.CanESM5.gn_r17i1p2f1,CCCma.CanESM5.gn_r18i1p1f1,CCCma.CanESM5.gn_r18i1p2f1,CCCma.CanESM5.gn_r19i1p1f1,CCCma.CanESM5.gn_r19i1p2f1,CCCma.CanESM5.gn_r1i1p1f1,CCCma.CanESM5.gn_r1i1p2f1,CCCma.CanESM5.gn_r20i1p1f1,CCCma.CanESM5.gn_r20i1p2f1,CCCma.CanESM5.gn_r21i1p1f1,CCCma.CanESM5.gn_r21i1p2f1,CCCma.CanESM5.gn_r22i1p1f1,CCCma.CanESM5.gn_r22i1p2f1,CCCma.CanESM5.gn_r23i1p1f1,CCCma.CanESM5.gn_r23i1p2f1,CCCma.CanESM5.gn_r24i1p1f1,CCCma.CanESM5.gn_r24i1p2f1,CCCma.CanESM5.gn_r25i1p1f1,CCCma.CanESM5.gn_r25i1p2f1,CCCma.CanESM5.gn_r2i1p1f1,CCCma.CanESM5.gn_r2i1p2f1,CCCma.CanESM5.gn_r3i1p1f1,CCCma.CanESM5.gn_r3i1p2f1,CCCma.CanESM5.gn_r4i1p1f1,CCCma.CanESM5.gn_r4i1p2f1,CCCma.CanESM5.gn_r5i1p1f1,CCCma.CanESM5.gn_r5i1p2f1,CCCma.CanESM5.gn_r6i1p1f1,CCCma.CanESM5.gn_r6i1p2f1,CCCma.CanESM5.gn_r7i1p1f1,CCCma.CanESM5.gn_r7i1p2f1,CCCma.CanESM5.gn_r8i1p1f1,CCCma.CanESM5.gn_r8i1p2f1,CCCma.CanESM5.gn_r9i1p1f1,CCCma.CanESM5.gn_r9i1p2f1,NOAA-GFDL.GFDL-CM4.gr1_r1i1p1f1,IPSL.IPSL-CM6A-LR.gr_r10i1p1f1,IPSL.IPSL-CM6A-LR.gr_r11i1p1f1,IPSL.IPSL-CM6A-LR.gr_r14i1p1f1,IPSL.IPSL-CM6A-LR.gr_r1i1p1f1,IPSL.IPSL-CM6A-LR.gr_r22i1p1f1,IPSL.IPSL-CM6A-LR.gr_r25i1p1f1,IPSL.IPSL-CM6A-LR.gr_r2i1p1f1,IPSL.IPSL-CM6A-LR.gr_r3i1p1f1,IPSL.IPSL-CM6A-LR.gr_r4i1p1f1,IPSL.IPSL-CM6A-LR.gr_r5i1p1f1,IPSL.IPSL-CM6A-LR.gr_r6i1p1f1,NOAA-GFDL.GFDL-ESM4.gr1_r1i1p1f1,NOAA-GFDL.GFDL-ESM4.gr1_r2i1p1f1,NOAA-GFDL.GFDL-ESM4.gr1_r3i1p1f1,NUIST.NESM3.gn_r1i1p1f1,NUIST.NESM3.gn_r2i1p1f1,NCAR.CESM2-WACCM.gn_r1i1p1f1,NCAR.CESM2-WACCM.gn_r2i1p1f1,NCAR.CESM2-WACCM.gn_r3i1p1f1,INM.INM-CM4-8.gr1_r1i1p1f1,CMCC.CMCC-ESM2.gn_r1i1p1f1,BCC.BCC-CSM2-MR.gn_r1i1p1f1,CSIRO.ACCESS-ESM1-5.gn_r31i1p1f1,CSIRO.ACCESS-ESM1-5.gn_r32i1p1f1,CSIRO.ACCESS-ESM1-5.gn_r33i1p1f1,CSIRO.ACCESS-ESM1-5.gn_r34i1p1f1,CSIRO.ACCESS-ESM1-5.gn_r35i1p1f1,CSIRO.ACCESS-ESM1-5.gn_r36i1p1f1,CSIRO.ACCESS-ESM1-5.gn_r37i1p1f1,CSIRO.ACCESS-ESM1-5.gn_r38i1p1f1,CSIRO.ACCESS-ESM1-5.gn_r39i1p1f1,CSIRO.ACCESS-ESM1-5.gn_r40i1p1f1,NASA-GISS.GISS-E2-1-G.gn_r1i1p3f1,NASA-GISS.GISS-E2-1-G.gn_r1i1p5f1,NASA-GISS.GISS-E2-1-G.gn_r2i1p3f1,NASA-GISS.GISS-E2-1-G.gn_r2i1p5f1,NASA-GISS.GISS-E2-1-G.gn_r3i1p3f1,NASA-GISS.GISS-E2-1-G.gn_r3i1p5f1,NASA-GISS.GISS-E2-1-G.gn_r4i1p3f1,NASA-GISS.GISS-E2-1-G.gn_r4i1p5f1,NASA-GISS.GISS-E2-1-G.gn_r5i1p3f1,CCCma.CanESM5-CanOE.gn_r1i1p2f1,CCCma.CanESM5-CanOE.gn_r2i1p2f1,CCCma.CanESM5-CanOE.gn_r3i1p2f1,CMCC.CMCC-CM2-SR5.gn_r1i1p1f1,KIOST.KIOST-ESM.gr1_r1i1p1f1,CAS.FGOALS-f3-L.gr_r1i1p1f1,MRI.MRI-ESM2-0.gn_r1i1p1f1,MRI.MRI-ESM2-0.gn_r2i1p1f1,MRI.MRI-ESM2-0.gn_r3i1p1f1,MRI.MRI-ESM2-0.gn_r4i1p1f1,MRI.MRI-ESM2-0.gn_r5i1p1f1,CAS.CAS-ESM2-0.gn_r1i1p1f1,CAS.CAS-ESM2-0.gn_r3i1p1f1,MIROC.MIROC6.gn_r10i1p1f1,MIROC.MIROC6.gn_r11i1p1f1,MIROC.MIROC6.gn_r12i1p1f1,MIROC.MIROC6.gn_r13i1p1f1,MIROC.MIROC6.gn_r14i1p1f1,MIROC.MIROC6.gn_r15i1p1f1,MIROC.MIROC6.gn_r16i1p1f1,MIROC.MIROC6.gn_r17i1p1f1,MIROC.MIROC6.gn_r18i1p1f1,MIROC.MIROC6.gn_r19i1p1f1,MIROC.MIROC6.gn_r1i1p1f1,MIROC.MIROC6.gn_r20i1p1f1,MIROC.MIROC6.gn_r21i1p1f1,MIROC.MIROC6.gn_r22i1p1f1,MIROC.MIROC6.gn_r23i1p1f1,MIROC.MIROC6.gn_r24i1p1f1,MIROC.MIROC6.gn_r25i1p1f1,MIROC.MIROC6.gn_r26i1p1f1,MIROC.MIROC6.gn_r27i1p1f1,MIROC.MIROC6.gn_r28i1p1f1,MIROC.MIROC6.gn_r29i1p1f1,MIROC.MIROC6.gn_r2i1p1f1,MIROC.MIROC6.gn_r30i1p1f1,MIROC.MIROC6.gn_r31i1p1f1,MIROC.MIROC6.gn_r32i1p1f1,MIROC.MIROC6.gn_r33i1p1f1,MIROC.MIROC6.gn_r34i1p1f1,MIROC.MIROC6.gn_r35i1p1f1,MIROC.MIROC6.gn_r36i1p1f1,MIROC.MIROC6.gn_r37i1p1f1,MIROC.MIROC6.gn_r38i1p1f1,MIROC.MIROC6.gn_r39i1p1f1,MIROC.MIROC6.gn_r3i1p1f1,MIROC.MIROC6.gn_r40i1p1f1,MIROC.MIROC6.gn_r41i1p1f1,MIROC.MIROC6.gn_r42i1p1f1,MIROC.MIROC6.gn_r43i1p1f1,MIROC.MIROC6.gn_r44i1p1f1,MIROC.MIROC6.gn_r45i1p1f1,MIROC.MIROC6.gn_r46i1p1f1,MIROC.MIROC6.gn_r47i1p1f1,MIROC.MIROC6.gn_r48i1p1f1,MIROC.MIROC6.gn_r49i1p1f1,MIROC.MIROC6.gn_r4i1p1f1,MIROC.MIROC6.gn_r50i1p1f1,MIROC.MIROC6.gn_r5i1p1f1,MIROC.MIROC6.gn_r6i1p1f1,MIROC.MIROC6.gn_r7i1p1f1,MIROC.MIROC6.gn_r8i1p1f1,MIROC.MIROC6.gn_r9i1p1f1,NCAR.CESM2.gn_r10i1p1f1,NCAR.CESM2.gn_r11i1p1f1,NCAR.CESM2.gn_r4i1p1f1
2037,279.49454,279.48196,279.4468,279.69693,279.82727,279.73633,280.57693,280.5913,280.79306,280.89056,280.7174,280.5931,280.60422,280.5254,279.2909,279.35718,279.25955,280.91483,279.22107,278.92307,279.88138,280.1249,279.89163,280.85886,278.75302,280.63812,280.66693,280.78305,280.45898,280.73257,280.48776,280.56418,280.47607,280.90457,280.52295,280.3674,280.47675,280.52475,280.34946,280.5696,280.5492,280.50174,280.68735,280.66196,280.39453,280.66418,280.51236,280.55515,280.7169,280.8238,280.60745,280.5738,280.4749,280.56418,280.24893,280.41595,280.50037,280.5731,280.6788,280.87302,280.78146,280.65674,280.5125,280.68805,280.47366,280.69437,280.40314,280.5089,280.4705,280.81314,280.353,280.66348,280.40298,280.79752,280.4966,278.62814,278.88174,279.07358,279.06442,279.1445,279.02524,279.14212,278.90027,279.0804,278.74564,278.97952,279.11972,278.99423,278.8633,278.92288,279.95193,280.07785,279.6334,279.44284,280.05048,278.85123,280.40082,280.48785,280.07266,279.9487,280.05258,279.90048,280.33743,280.11066,280.34882,280.2448,280.11008,280.17392,279.4256,279.89572,279.4598,280.1084,279.49808,279.89474,279.9189,279.6376,279.55484,280.51236,280.78146,280.5125,280.5995,278.83914,278.72012,280.20197,279.9967,279.90225,280.10083,280.0967,279.7217,279.41275,281.5857,281.61536,281.51715,281.40237,281.46292,281.40396,281.9174,281.38348,281.64896,281.53284,281.4553,281.35117,281.82867,281.3896,281.2937,281.43396,281.51865,281.51724,281.31802,281.3019,281.7062,281.40674,281.7571,281.8572,281.24826,281.49994,281.29117,281.41135,281.6915,281.4592,281.47183,281.31268,281.44092,281.72162,281.25586,281.53915,281.33017,281.62805,281.37515,281.43347,281.4352,281.4916,281.44562,281.39975,281.8064,281.70065,280.98135,281.5482,281.29846,281.3706,279.8652,279.98886,279.8876
2038,279.59012,279.80704,279.68933,279.64966,279.67422,279.94754,280.85413,280.64865,280.95743,280.71716,280.9512,280.50912,280.46646,280.7321,279.54785,279.38687,279.19174,280.80682,279.10056,278.80923,279.91693,279.87076,280.12842,280.88632,278.96878,280.6181,280.75153,280.90515,280.63974,280.74417,280.59924,280.51382,280.7815,280.75003,280.58835,280.70267,280.72403,280.57117,280.55518,280.5972,280.73123,280.69955,280.70547,280.88834,280.7488,280.70392,280.40793,280.63193,280.57974,280.74527,280.57596,280.52432,280.34363,280.59296,280.3856,280.47873,280.7075,280.61636,280.4429,280.85956,280.55298,280.60718,280.51694,280.6853,280.48843,280.77408,280.62305,280.8146,280.47717,280.5939,280.32333,280.6664,280.63312,280.76382,280.62607,278.62546,279.35773,279.31378,279.06186,279.0267,278.98328,279.21356,279.03006,279.3221,279.21146,278.99973,279.44284,279.07928,278.80176,278.9243,279.96664,280.03268,279.7579,279.71173,280.0976,278.87537,280.2587,280.74872,280.31326,279.9956,279.80408,279.9101,280.40964,280.15005,280.23587,280.33804,280.1439,280.30508,279.9302,279.86002,279.80948,279.84357,279.5706,279.84567,279.78244,279.72202,279.87262,280.40793,280.55298,280.51694,280.46002,278.87643,278.80423,280.00626,279.9047,279.9357,280.10092,280.14536,279.62466,279.551,281.7266,281.74307,281.2817,281.55896,281.66922,281.60242,281.6545,281.6536,281.3082,281.3739,281.67422,281.5648,281.65427,281.52957,281.56943,281.52472,281.41647,281.6602,281.51675,281.3994,281.33786,281.57632,281.49725,281.46173,281.19748,281.52567,281.61996,281.60068,281.40256,281.79984,281.67532,281.6837,281.3007,281.7505,281.51443,281.58572,281.277,281.38272,281.38724,281.70932,281.38278,281.51447,281.3195,281.62057,281.43094,281.60184,281.32208,281.76004,281.531,281.56805,279.93082,280.1581,280.00934
2039,279.38718,279.89362,279.41492,279.57675,279.65326,279.95078,280.8688,280.7709,280.6796,280.69662,281.21,280.59726,280.32788,280.74133,279.56506,279.30234,279.48434,280.90564,278.6285,278.92224,279.7963,279.82443,280.32852,281.15396,279.1736,280.6525,280.44153,280.93365,280.76736,281.0123,280.77267,280.7846,280.63437,280.64737,280.74268,280.7568,280.52005,280.74896,280.75635,280.68112,280.85233,280.64487,280.7633,280.77292,280.76697,280.6733,280.74002,280.67935,280.66824,280.62277,280.56757,280.6755,280.39066,280.60593,280.41214,280.39185,280.75204,280.7743,280.71307,280.99356,280.53586,280.54825,280.3998,280.7747,280.631,280.962,280.52725,280.9719,280.55923,280.61954,280.51752,280.8597,280.68784,280.77853,280.75006,278.5997,279.16736,279.5115,279.30783,279.24448,279.20422,279.38254,279.03903,279.40024,279.1893,279.4198,279.5666,278.9067,278.74557,279.16913,280.12814,279.79385,279.60294,279.55557,280.072,278.71408,280.45062,280.77505,280.37247,280.11984,279.78113,280.13538,280.55167,280.12833,280.34375,280.46063,280.00302,280.05228,279.92184,280.02423,279.9481,279.8954,279.85928,280.35287,279.64587,280.26505,279.96017,280.74002,280.53586,280.3998,280.47473,278.67664,279.2178,279.89474,279.88364,279.95798,280.27426,279.96518,279.3939,279.79453,281.7042,281.48746,281.37515,281.1924,281.27805,281.64896,281.25925,281.46402,281.34888,281.2551,281.59518,281.6392,281.5076,281.67557,281.4157,281.13406,281.23224,281.69858,281.8767,281.40533,281.22552,281.78934,281.52457,281.30136,281.34006,281.39847,281.72147,281.6454,281.24124,282.0364,281.75284,281.46176,281.692,281.32816,281.77026,281.76443,281.4408,281.55356,281.51614,281.6661,281.51788,281.60513,281.5632,281.5203,281.3621,281.3928,281.51425,281.59537,281.5445,281.61392,280.07812,279.9773,279.83652
2040,279.37308,279.97842,279.72983,279.6984,279.85266,280.24213,280.6542,280.77084,280.70914,280.99475,280.94247,280.70023,280.56845,280.94595,279.5481,279.4254,279.5062,281.1598,278.70105,278.7172,279.99927,280.33408,280.28503,281.22263,279.07352,280.72775,280.6598,280.92142,280.58597,281.01227,280.88135,280.4574,280.67792,280.65347,280.8531,280.86792,280.5632,280.8932,280.51852,280.8125,280.69528,280.82748,280.8031,280.83328,280.6511,280.79648,280.51437,280.70303,280.6887,280.8113,280.57092,280.69766,280.3869,280.56516,280.6147,280.4014,280.71326,280.80807,281.0358,281.1485,280.7161,280.77945,280.65,280.81876,280.62277,280.88126,280.5648,280.96085,280.87476,280.8824,280.6763,280.93173,280.88034,280.70215,280.69504,278.87094,279.1466,279.0815,279.14316,279.63843,278.90622,279.46683,278.91574,279.18762,279.1045,279.003,279.3361,278.8492,278.6998,278.941,279.9703,279.9439,279.78647,279.69223,279.9127,278.87442,280.51242,280.8458,280.62997,280.27435,280.0441,280.22098,280.56213,280.09863,280.3575,280.33176,280.142,280.2638,279.89737,279.91727,279.62698,280.20035,280.03024,280.17004,279.96548,280.4114,279.64993,280.51437,280.7161,280.65,280.42783,278.85223,279.10782,279.856,279.6841,279.84067,280.083,280.26447,279.36752,279.46896,,,,,,,,,,,281.32034,,281.62567,281.3246,281.48898,281.35995,281.42862,281.5636,281.84,281.4285,281.57468,281.8099,281.7169,281.65527,281.5602,281.41986,281.5137,281.1923,281.48752,281.59,281.55295,281.30646,281.83325,281.39633,281.8335,281.37656,281.76974,281.6683,281.9345,281.67996,281.8419,281.66354,281.64258,,281.5427,,,,,,279.9163,280.08633,279.90005
2041,279.83273,279.829,279.7794,279.73068,279.93573,280.09943,280.66006,280.58017,281.01627,280.8126,280.66904,280.6323,280.63565,280.7609,279.38034,279.63617,279.5304,280.9408,278.80008,278.81033,279.98758,280.03195,280.54565,281.35324,279.16864,280.8332,280.82834,280.77017,280.7484,281.00095,280.5485,280.50897,280.82617,280.8701,280.70236,280.889,280.59628,280.9518,280.5909,280.5955,280.6991,280.92944,280.8621,280.78262,280.78506,280.84723,280.58542,280.75656,280.83548,280.95676,280.55417,280.82867,280.47183,280.7498,280.70828,280.57825,280.5383,280.84164,280.8718,281.3945,280.78326,280.97174,280.6056,280.6726,280.65295,280.69437,280.37195,280.9483,280.7521,280.89017,280.71182,280.89343,280.87897,280.77362,280.82904,278.62543,279.13693,279.15765,279.11304,279.4359,279.04895,279.2607,278.75528,279.19666,279.16306,279.0398,279.4665,278.84378,278.88614,279.03598,279.92795,280.019,279.61496,279.66714,279.65787,279.06595,280.74475,280.73935,280.397,280.21094,280.48264,280.22424,280.33102,280.19305,280.53906,280.42984,280.22617,280.3208,279.6605,280.29135,279.7202,280.0123,280.0679,279.96713,280.1177,279.8762,279.87845,280.58542,280.78326,280.6056,280.608,278.92706,278.65424,279.93643,279.78226,279.86664,280.07034,280.20172,279.56158,279.49933,,,,,,,,,,,281.24927,,281.76794,281.2399,281.5245,281.57077,281.33194,281.45602,281.34628,281.50693,281.7166,281.5638,281.91724,281.6708,281.69308,281.48624,281.2861,281.34354,281.78085,281.37802,281.2685,281.5482,281.391,281.66962,281.34018,281.3597,281.82144,281.73712,281.8801,281.88004,281.72104,281.65848,281.7922,,281.8768,,,,,,279.73312,279.99637,280.07596
2042,279.59213,280.07675,279.76743,279.9167,279.94562,280.21393,280.57425,280.5217,280.98804,280.7004,280.85577,280.5081,280.60117,280.76138,279.64423,279.3898,279.33972,280.9322,278.90598,279.00595,280.00204,279.93866,280.49258,281.2288,278.8348,280.77652,280.6943,280.7957,280.78452,280.93204,280.60046,280.64087,280.69485,280.86475,280.66034,280.8574,280.61893,280.9038,280.60526,280.73886,280.91763,281.05804,280.71683,280.66327,280.5911,280.94458,280.86557,280.81064,280.77625,280.79556,280.72946,280.87308,280.42834,280.88187,280.66745,280.72574,280.70782,280.65732,280.92142,281.1858,280.91263,281.08005,280.65155,280.69916,280.8378,280.97275,280.9666,280.9777,280.75037,280.886,280.59183,280.87048,280.79358,280.85272,280.62045,278.6127,279.0601,279.21045,278.96738,279.1478,279.05307,279.58408,279.0731,279.35022,278.82913,279.06473,279.36807,278.7676,279.00366,279.15182,279.93973,280.06607,279.68698,279.71765,280.06976,279.17438,280.62582,280.65128,280.43686,280.22324,280.3334,280.3674,280.3529,280.15005,280.46887,280.3583,280.2667,280.3834,279.5502,280.35193,279.7914,279.79526,280.00302,279.80905,279.80234,280.20413,280.13962,280.86557,280.91263,280.65155,280.89035,278.854,278.91843,280.0203,279.9635,280.20383,279.8835,280.28403,279.6146,279.73398,,,,,,,,,,,281.50714,,281.75467,281.57602,281.51828,281.8998,281.5435,281.50867,281.5817,281.4518,281.91907,281.47336,281.87692,281.93112,281.71323,281.639,281.43716,281.49814,281.90683,281.45203,281.5692,281.54944,281.15982,281.92313,281.40195,281.53046,281.455,281.8009,281.65567,281.40408,281.46765,281.82904,281.57114,,281.6934,,,,,,279.88654,280.1723,279.81638
2043,279.48618,280.11496,279.93936,280.03964,279.99823,280.06085,280.8941,280.8395,280.6817,280.89075,280.89133,280.69562,280.56888,280.84006,279.60114,279.4921,279.37033,281.14752,278.79965,278.94205,279.98672,280.2921,280.43594,281.25638,278.96146,280.91956,280.79898,280.83905,280.85242,280.85425,280.85446,280.88336,280.765,280.9438,280.8528,281.05432,280.75876,280.74194,280.50906,280.69937,280.98288,280.80533,280.54752,280.72757,280.76553,280.80917,280.73276,280.89987,280.70102,280.99478,280.86874,280.9607,280.6295,280.91562,280.51544,280.705,280.31674,280.79587,281.09265,281.20163,281.06628,280.94168,280.7957,280.95813,280.85913,281.20056,280.89774,281.03708,280.82697,280.96463,280.52933,281.11887,280.94983,280.88004,280.63458,278.70233,278.96988,279.33542,279.21915,279.21,279.14172,279.4188,279.44287,279.52036,278.95438,279.32358,279.319,278.9136,279.02515,279.0901,279.86578,280.27808,279.8706,279.79764,280.08627,279.33087,280.53183,280.85608,280.44147,280.46432,280.38358,280.28586,280.57385,280.26398,280.4907,280.37967,280.2205,280.45584,279.8229,280.44382,280.0158,280.17487,279.8715,280.10907,280.1005,280.2017,279.964,280.73276,281.06628,280.7957,280.9767,278.73,279.1271,280.06494,280.03775,280.30142,279.9651,280.33765,279.6134,279.8168,,,,,,,,,,,281.9559,,281.5802,281.77475,281.39438,281.56644,281.76883,281.93295,281.68198,281.55478,281.72263,281.37027,281.4867,282.01996,281.7606,281.8576,281.7703,281.76935,281.56393,281.34433,281.86795,281.83588,281.5441,281.97183,281.50214,281.61517,281.37735,281.8765,281.68362,281.45334,281.47522,281.9651,281.48703,,281.52808,,,,,,280.3115,280.17722,279.94348
2044,279.54596,279.97812,279.98544,280.0873,279.9337,280.12683,280.85345,280.97943,280.62885,280.918,281.127,280.72684,280.54752,280.93118,279.4561,279.6611,279.65,281.03732,279.04086,278.84558,280.20175,280.25156,280.41724,281.0772,278.98666,281.12537,281.03378,280.94247,280.71582,281.03094,280.75275,281.00595,280.8497,280.81247,280.8157,280.97424,280.9677,280.9221,280.73007,281.0065,280.939,280.81067,280.61533,280.82172,280.6309,281.122,280.94168,280.9039,280.70206,280.72137,280.77585,280.75546,280.81708,280.88388,280.7462,280.8289,280.66452,280.85428,280.93893,281.3521,280.97125,280.9866,280.87668,281.0935,280.969,281.02646,280.8198,280.9712,280.9457,281.10934,280.74826,280.8752,280.78287,280.95364,280.79788,278.8168,279.0258,279.28366,279.2279,279.18564,279.27084,279.55142,279.1669,279.74295,279.15173,279.8157,279.21243,278.90933,278.93198,279.18533,280.14053,279.91058,280.07913,279.7969,279.89902,279.3159,280.616,280.93018,280.3226,280.6479,280.5516,280.25397,280.7516,280.54422,280.55673,280.1991,280.19742,280.59753,280.12106,280.2011,280.02512,280.2073,279.6663,280.46066,280.09164,280.3545,279.70816,280.94168,280.97125,280.87668,281.01965,278.71988,278.77258,280.1835,280.1592,280.11148,280.03635,280.50317,279.63528,279.91403,,,,,,,,,,,281.97202,,281.50418,281.77414,281.54483,281.49838,281.8267,281.92282,281.98404,281.71506,281.63745,281.66318,281.64438,281.59244,281.52582,281.7664,282.13013,281.85275,281.50952,281.36203,281.8674,282.05795,281.87207,281.8262,281.7647,281.70877,281.45456,282.00995,281.50406,281.61792,281.79126,281.446,281.78903,,281.65466,,,,,,280.3177,280.1395,280.1747
2045,279.71545,280.1139,279.9377,280.17905,280.16937,280.4382,280.9009,281.0089,280.88223,281.1307,281.0145,280.84543,280.59628,280.84927,279.67554,279.75925,279.64688,281.10062,278.98004,279.20856,280.10648,280.50848,280.65576,281.21616,278.99265,281.12003,280.97845,281.0184,280.9717,280.81485,280.98123,281.13293,280.73477,281.00452,280.8617,281.15665,280.8074,280.97903,281.0039,281.10233,280.99026,281.00113,280.73898,281.03085,280.67798,280.99185,280.68607,280.96362,280.92126,280.85257,280.75583,280.79727,280.8583,280.99008,280.7438,280.93747,280.91357,280.87216,280.84976,281.19293,281.09796,281.08463,280.7971,281.17676,280.88022,280.9618,280.93704,280.87857,281.00293,281.18222,280.9375,281.00467,280.80637,280.86798,280.9224,278.89658,279.09924,279.48972,279.48514,279.42142,279.26355,279.5887,279.29034,279.55252,279.45773,279.62952,279.3397,278.91293,279.12567,279.36548,279.92322,279.90628,280.12076,280.02536,280.05075,279.2573,280.65286,280.8879,280.66284,280.45847,280.46954,280.53085,280.53558,280.4377,280.72174,280.25638,280.53696,280.73633,280.0062,280.10837,279.78928,280.2595,279.8049,280.1987,279.89462,280.26923,279.56848,280.68607,281.09796,280.7971,280.76608,278.6726,278.84824,280.39224,280.17767,280.41235,280.3218,280.62302,279.96097,279.98843,,,,,,,,,,,281.65353,,281.55832,281.59747,281.7532,281.53497,281.601,281.49258,281.82437,281.9437,281.77936,281.6203,281.85245,281.68265,281.54117,281.7847,281.71027,281.59085,281.7608,281.9902,281.9576,281.52576,281.87564,281.73117,281.62808,281.9714,281.70712,281.91382,281.73593,281.76364,281.81345,281.3738,281.81412,,281.84048,,,,,,280.05185,280.16055,280.17902
2046,279.77396,280.0604,280.06564,280.04333,280.26187,280.15607,280.8965,280.87912,280.97577,280.72995,280.80307,280.98886,280.74832,280.94492,279.73074,279.65,279.76065,281.08282,279.46835,279.0826,280.261,280.6083,280.706,281.23413,278.99014,281.08835,280.87967,281.01346,280.8489,280.87534,281.15353,281.02225,280.5937,281.27164,280.9922,281.14957,280.63675,281.21664,281.1952,281.14227,280.93173,281.14212,280.86838,280.96823,280.78494,281.01266,280.94016,280.80655,281.15988,280.7409,280.8801,280.90424,280.77737,280.9806,280.62973,280.98325,280.91867,280.90274,280.75766,281.11478,281.3127,281.16547,280.73364,281.1852,281.12708,280.99435,281.01294,281.0845,281.18442,281.4554,280.93488,281.075,280.89474,281.00082,281.00137,279.16446,279.074,279.2299,279.53854,279.46317,279.49573,279.6144,279.61044,279.40732,279.26505,279.6044,279.60474,279.0016,279.18106,279.30447,280.19247,279.89572,280.18658,279.74432,279.9906,279.2172,280.84494,280.78928,280.6702,280.65015,280.23343,280.513,280.49918,280.26004,280.8373,280.3572,280.83426,280.86746,280.07184,280.148,280.10226,280.25607,280.25647,280.01343,279.7942,280.0007,280.05746,280.94016,281.3127,280.73364,280.77066,278.87204,278.8903,280.42902,280.27655,280.4368,280.2532,280.29056,280.03787,279.86453,,,,,,,,,,,281.78946,,281.63943,281.53012,281.3326,281.8095,281.70212,281.6875,281.35153,281.48996,281.652,281.73227,282.0776,281.6982,281.68887,281.6676,281.6724,281.4617,281.758,281.8555,282.17816,281.24146,281.59262,281.7877,281.6596,281.86423,281.87964,281.82498,281.67245,281.92792,281.74948,281.65756,281.68057,,282.0804,,,,,,280.18655,280.22696,280.28445
